n_loop,frame_id,all_delay,obj_n,bandwidth,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_mem_util_limit,face_detection_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_mem_util_limit,gender_classification_mem_util_use
726,2761.0,0.2476644515991211,1,86042.7980330857,360p,19,JPEG,host,192.168.1.7,0.14178454875946045,192.168.1.7,0.36724770069122314,0.15,0.1585,1.0,0.01481536714064508,host,192.168.1.7,0.10587990283966064,192.168.1.7,0.102028489112854,0.65,0.22016666666666665,1.0,0.007251596290690189
727,2762.0,0.22158515453338623,1,67409.03826629565,360p,19,JPEG,host,192.168.1.7,0.14150619506835938,192.168.1.7,0.9767742156982422,0.15,0.153,1.0,0.01481536714064508,host,192.168.1.7,0.08007895946502686,192.168.1.7,0.12171566486358643,0.65,0.291,1.0,0.007251596290690189
728,2764.0,0.1835638682047526,1,96952.30148871777,360p,19,JPEG,host,192.168.1.7,0.09362252553304036,192.168.1.7,0.0882883866628011,0.15,0.15416666666666667,1.0,0.01481536714064508,host,192.168.1.7,0.08994134267171223,192.168.1.7,0.26996175448099774,0.65,0.19716666666666668,1.0,0.007251596290690189
729,2765.0,0.23385190963745117,1,96952.30148871777,360p,19,JPEG,host,192.168.1.7,0.13873779773712158,192.168.1.7,0.05988752841949463,0.15,0.16216666666666665,1.0,0.01481536714064508,host,192.168.1.7,0.09511411190032959,192.168.1.7,0.43857359886169434,0.65,0.25366666666666665,1.0,0.007251596290690189
730,2766.0,0.20657312870025635,1,92980.11095341505,360p,19,JPEG,host,192.168.1.7,0.14261102676391602,192.168.1.7,0.4098546504974365,0.15,0.15766666666666665,1.0,0.01481536714064508,host,192.168.1.7,0.06396210193634033,192.168.1.7,0.1437079906463623,0.65,0.36433333333333334,1.0,0.007251596290690189
731,2768.0,0.20067914326985675,1,92980.11095341505,360p,19,JPEG,host,192.168.1.7,0.12022018432617188,192.168.1.7,0.049524545669555664,0.15,0.12466666666666666,1.0,0.01481536714064508,host,192.168.1.7,0.08045895894368489,192.168.1.7,0.08591000239054362,0.65,0.23449999999999996,1.0,0.007251596290690189
732,2769.0,0.242590069770813,1,75882.84510108411,360p,19,JPEG,host,192.168.1.7,0.14106273651123047,192.168.1.7,0.45360493659973145,0.15,0.15933333333333333,1.0,0.01481536714064508,host,192.168.1.7,0.10152733325958252,192.168.1.7,0.21066689491271973,0.65,0.205,1.0,0.007251596290690189
733,2770.0,0.6622759103775024,1,74541.45355351636,540p,19,JPEG,host,192.168.1.7,0.6588166952133179,192.168.1.7,0.45960235595703125,0.1,0.10116666666666667,1.0,0.01481536714064508,cloud,114.212.81.11,0.0034592151641845703,114.212.81.11,0.0320744514465332,1.0,0.7130208333333333,1.0,0.0002445826846043882
734,2772.0,0.43606750170389813,1,74541.45355351636,540p,19,JPEG,host,192.168.1.7,0.43384790420532227,192.168.1.7,0.10406009356180823,0.1,0.10116666666666667,1.0,0.01481536714064508,cloud,114.212.81.11,0.002219597498575846,114.212.81.11,0.022940953572591145,1.0,0.7708749999999999,1.0,0.0002445826846043882
735,2773.0,0.657345175743103,1,74541.45355351636,540p,19,JPEG,host,192.168.1.7,0.6539448499679565,192.168.1.7,0.16486716270446777,0.1,0.10066666666666667,1.0,0.01481536714064508,cloud,114.212.81.11,0.0034003257751464844,114.212.81.11,0.04407072067260742,1.0,0.725,1.0,0.0002445826846043882
736,2774.0,0.6567232608795166,1,107533.68129139148,540p,19,JPEG,host,192.168.1.7,0.6527870893478394,192.168.1.7,0.21717417240142822,0.1,0.10083333333333333,1.0,0.01481536714064508,cloud,114.212.81.11,0.003936171531677246,114.212.81.11,0.049014925956726074,1.0,0.7314375000000001,1.0,0.0002445826846043882
737,2775.0,0.6559568643569946,1,89225.00465327808,540p,19,JPEG,host,192.168.1.7,0.6525273323059082,192.168.1.7,0.15658783912658691,0.1,0.09966666666666667,1.0,0.01481536714064508,cloud,114.212.81.11,0.0034295320510864258,114.212.81.11,0.0293426513671875,1.0,0.7167708333333334,1.0,0.0002445826846043882
